ID_Transacao,Data_Venda,ID_Cliente,Cidade_Cliente,Nome_Produto,Categoria_Produto,Metodo_Pagamento,Valor_Unitario,Quantidade,Valor_Total
T000262,2023-09-22,C0613,São Paulo,Notebook,Informática,Cartão de Crédito,213.52,1,213.52
T000263,2023-03-25,C1103,Fortaleza,Teclado Mecânico,Periféricos,Pix,1678.38,5,8391.9
T000264,2024-06-16,C0347,Brasília,Carregador Portátil,Acessórios,Cartão de Débito,1448.17,4,5792.68
T000265,2023-12-06,C0315,Fortaleza,Smartphone,Telefonia,Boleto,4487.94,4,17951.76
T000266,2023-12-21,C0229,Porto Alegre,Smartphone,Telefonia,Cartão de Crédito,4942.86,3,14828.58
T000267,2024-10-25,C0264,Recife,Smartphone,Telefonia,Pix,623.23,2,1246.46
T000268,2024-05-19,C1083,Porto Alegre,Webcam,Periféricos,Cartão de Crédito,4554.87,1,4554.87
T000269,2023-08-15,C0848,Rio de Janeiro,Monitor,Informática,Boleto,3312.77,3,9938.31
T000270,2024-12-22,C0084,Porto Alegre,Mouse Gamer,Periféricos,Boleto,330.16,4,1320.64
T000271,2024-04-12,C1000,Campinas,Notebook,Informática,Cartão de Débito,45.79,4,183.16
T000272,2024-11-26,C0939,Curitiba,Cadeira Gamer,Móveis,Cartão de Crédito,325.94,3,977.82
T000273,2023-07-13,C1131,Rio de Janeiro,Webcam,Periféricos,Boleto,4635.53,5,23177.65
T000274,2024-02-06,C0250,Belo Horizonte,Mouse Gamer,Periféricos,Cartão de Crédito,392.19,3,1176.57
T000275,2024-08-12,C0670,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Crédito,3783.49,5,18917.45
T000276,2024-12-01,C0772,Brasília,Mouse Gamer,Periféricos,Boleto,3272.43,4,13089.72
T000277,2023-04-18,C0311,Campinas,Carregador Portátil,Acessórios,Cartão de Crédito,1597.07,1,1597.07
T000278,2024-04-07,C0896,Salvador,Carregador Portátil,Acessórios,Boleto,3036.27,1,3036.27
T000279,2024-12-06,C0745,Campinas,Smartphone,Telefonia,Pix,3916.22,5,19581.1
T000280,2023-10-11,C0560,Belo Horizonte,Fone Bluetooth,Acessórios,Boleto,4490.13,2,8980.26
T000281,2024-06-04,C0482,Rio de Janeiro,Monitor,Informática,Cartão de Crédito,1561.46,2,3122.92
T000282,2023-07-02,C1123,Porto Alegre,Smartphone,Telefonia,Pix,1123.67,1,1123.67
T000283,2023-03-04,C0869,Porto Alegre,Tablet,Telefonia,Cartão de Crédito,2570.98,2,5141.96
T000284,2024-04-18,C0345,Rio de Janeiro,Tablet,Telefonia,Boleto,1445.3,1,1445.3
T000285,2023-04-25,C1193,Fortaleza,Webcam,Periféricos,Cartão de Crédito,3686.94,4,14747.76
T000286,2024-12-13,C0295,Salvador,Smartphone,Telefonia,Cartão de Débito,4209.56,3,12628.68
T000287,2024-04-29,C0832,Fortaleza,Monitor,Informática,Pix,1642.38,3,4927.14
T000288,2024-01-31,C0660,Curitiba,Smartphone,Telefonia,Cartão de Débito,966.3,2,1932.6
T000289,2024-11-07,C0022,Recife,Monitor,Informática,Pix,3422.5,3,10267.5
T000290,2023-08-24,C0138,Salvador,Monitor,Informática,Cartão de Crédito,1924.74,3,5774.22
T000291,2023-06-02,C0397,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Crédito,167.07,5,835.35
T000292,2023-07-26,C0228,Belo Horizonte,Notebook,Informática,Pix,4544.3,4,18177.2
T000293,2023-03-19,C0976,Belo Horizonte,Fone Bluetooth,Acessórios,Cartão de Débito,3685.47,4,14741.88
T000294,2024-12-30,C0225,Belo Horizonte,Monitor,Informática,Boleto,86.56,3,259.68
T000295,2023-04-20,C0486,Campinas,Webcam,Periféricos,Boleto,50.52,5,252.6
T000296,2024-04-12,C0031,Brasília,Smartphone,Telefonia,Cartão de Crédito,2241.15,5,11205.75
T000297,2024-11-28,C0683,Campinas,Cadeira Gamer,Móveis,Cartão de Débito,3915.55,1,3915.55
T000298,2023-05-17,C0014,Porto Alegre,Carregador Portátil,Acessórios,Pix,1368.98,4,5475.92
T000299,2024-06-05,C0141,São Paulo,Carregador Portátil,Acessórios,Boleto,3622.2,2,7244.4
T000300,2024-03-10,C0863,Curitiba,Cadeira Gamer,Móveis,Pix,3654.96,2,7309.92
T000301,2024-11-27,C0464,Campinas,Smartphone,Telefonia,Cartão de Débito,3832.64,2,7665.28
T000302,2023-08-22,C0423,Porto Alegre,Tablet,Telefonia,Pix,4953.18,3,14859.54
T000303,2024-12-03,C0326,Fortaleza,Monitor,Informática,Pix,2780.82,2,5561.64
T000304,2024-06-15,C0320,Rio de Janeiro,Smartphone,Telefonia,Pix,2254.65,1,2254.65
T000305,2024-12-03,C0505,Rio de Janeiro,Webcam,Periféricos,Cartão de Débito,1188.85,1,1188.85
T000306,2023-08-19,C0163,Campinas,Cadeira Gamer,Móveis,Cartão de Débito,3157.09,5,15785.45
T000307,2024-05-11,C0382,Salvador,Tablet,Telefonia,Cartão de Débito,3874.44,5,19372.2
T000308,2024-08-24,C1011,Campinas,Cadeira Gamer,Móveis,Cartão de Débito,2028.85,5,10144.25
T000309,2024-02-21,C0623,Salvador,Webcam,Periféricos,Boleto,2484.61,2,4969.22
T000310,2023-12-28,C0302,São Paulo,Webcam,Periféricos,Cartão de Crédito,3644.43,2,7288.86
T000311,2023-06-19,C0143,São Paulo,Fone Bluetooth,Acessórios,Boleto,3123.96,3,9371.88
T000312,2024-04-19,C1150,Rio de Janeiro,Cadeira Gamer,Móveis,Boleto,4242.01,4,16968.04
T000313,2023-05-06,C0791,Recife,Mouse Gamer,Periféricos,Boleto,644.91,2,1289.82
T000314,2024-04-11,C0027,Fortaleza,Notebook,Informática,Pix,2828.33,2,5656.66
T000315,2024-02-16,C0290,Porto Alegre,Notebook,Informática,Boleto,4904.78,4,19619.12
T000316,2024-11-12,C0395,Campinas,Monitor,Informática,Cartão de Débito,2014.37,3,6043.11
T000317,2023-10-11,C0289,Belo Horizonte,Smartphone,Telefonia,Pix,1391.13,1,1391.13
T000318,2024-02-08,C0434,São Paulo,Teclado Mecânico,Periféricos,Cartão de Crédito,1415.6,3,4246.8
T000319,2024-06-24,C0076,Fortaleza,Fone Bluetooth,Acessórios,Pix,4913.64,2,9827.28
T000320,2024-05-28,C0490,Porto Alegre,Carregador Portátil,Acessórios,Boleto,3160.78,3,9482.34
T000321,2024-11-16,C0546,Porto Alegre,Notebook,Informática,Cartão de Débito,1397.68,2,2795.36
T000322,2024-06-02,C0293,Belo Horizonte,Smartphone,Telefonia,Boleto,1385.31,5,6926.55
T000323,2023-01-25,C1089,Belo Horizonte,Webcam,Periféricos,Boleto,4535.7,3,13607.1
T000324,2024-07-24,C1071,Campinas,Webcam,Periféricos,Pix,1065.37,2,2130.74
T000325,2024-07-17,C0227,Porto Alegre,Tablet,Telefonia,Boleto,4623.44,1,4623.44
T000326,2024-02-26,C1005,Belo Horizonte,Cadeira Gamer,Móveis,Pix,1123.03,4,4492.12
T000327,2023-04-21,C0991,Rio de Janeiro,Smartphone,Telefonia,Cartão de Débito,2715.51,5,13577.55
T000328,2023-07-03,C0869,Curitiba,Carregador Portátil,Acessórios,Cartão de Crédito,1766.54,4,7066.16
T000329,2023-08-20,C0330,Porto Alegre,Tablet,Telefonia,Pix,1874.24,1,1874.24
T000330,2024-04-24,C0917,Salvador,Fone Bluetooth,Acessórios,Boleto,2402.27,4,9609.08
T000331,2023-09-04,C0408,Fortaleza,Fone Bluetooth,Acessórios,Boleto,1459.57,2,2919.14
T000332,2023-08-20,C0620,Fortaleza,Cadeira Gamer,Móveis,Cartão de Crédito,1442.91,1,1442.91
T000333,2024-09-03,C0895,Rio de Janeiro,Carregador Portátil,Acessórios,Cartão de Débito,2376.54,2,4753.08
T000334,2023-10-24,C1075,Porto Alegre,Webcam,Periféricos,Pix,2677.28,4,10709.12
T000335,2023-12-11,C0598,Recife,Notebook,Informática,Cartão de Débito,2595.94,1,2595.94
T000336,2023-06-08,C1102,Brasília,Notebook,Informática,Boleto,4142.97,3,12428.91
T000337,2024-09-04,C0974,Brasília,Fone Bluetooth,Acessórios,Cartão de Débito,832.12,4,3328.48
T000338,2024-01-14,C1085,Recife,Teclado Mecânico,Periféricos,Pix,2389.65,4,9558.6
T000339,2023-01-19,C0172,Recife,Mouse Gamer,Periféricos,Cartão de Crédito,1722.36,5,8611.8
T000340,2024-11-11,C0465,Rio de Janeiro,Monitor,Informática,Cartão de Crédito,1631.66,5,8158.3
T000341,2024-07-29,C0947,Fortaleza,Webcam,Periféricos,Cartão de Débito,448.7,2,897.4
T000342,2023-12-12,C0758,Salvador,Smartphone,Telefonia,Pix,240.32,2,480.64
T000343,2024-02-16,C0875,Campinas,Fone Bluetooth,Acessórios,Cartão de Débito,65.7,2,131.4
T000344,2024-08-17,C0924,Recife,Tablet,Telefonia,Pix,3268.62,1,3268.62
T000345,2023-04-27,C1145,Campinas,Webcam,Periféricos,Cartão de Débito,2977.72,4,11910.88
T000346,2023-06-15,C1084,São Paulo,Carregador Portátil,Acessórios,Boleto,111.2,3,333.6
T000347,2023-11-18,C0175,Brasília,Monitor,Informática,Pix,4780.23,4,19120.92
T000348,2024-01-16,C0687,Salvador,Notebook,Informática,Cartão de Débito,4680.17,5,23400.85
T000349,2023-08-16,C0654,Brasília,Cadeira Gamer,Móveis,Boleto,1351.4,5,6757.0
T000350,2024-12-12,C0918,Belo Horizonte,Carregador Portátil,Acessórios,Pix,2775.77,3,8327.31
T000351,2024-11-09,C0435,Recife,Fone Bluetooth,Acessórios,Pix,4347.66,4,17390.64
T000352,2024-05-24,C1032,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Crédito,4237.67,2,8475.34
T000353,2024-10-23,C0462,São Paulo,Tablet,Telefonia,Boleto,3410.35,3,10231.05
T000354,2023-05-20,C0457,Brasília,Mouse Gamer,Periféricos,Cartão de Crédito,1138.35,4,4553.4
T000355,2023-04-16,C0664,Belo Horizonte,Teclado Mecânico,Periféricos,Boleto,631.34,2,1262.68
T000356,2024-03-21,C1100,Brasília,Tablet,Telefonia,Cartão de Débito,1971.86,3,5915.58
T000357,2023-01-21,C0639,Brasília,Smartphone,Telefonia,Cartão de Débito,2855.33,4,11421.32
T000358,2024-09-02,C0397,Curitiba,Notebook,Informática,Cartão de Débito,2927.68,5,14638.4
T000359,2024-04-17,C1168,Belo Horizonte,Smartphone,Telefonia,Cartão de Crédito,1798.47,5,8992.35
T000360,2023-12-31,C0229,Porto Alegre,Monitor,Informática,Cartão de Crédito,1423.44,4,5693.76
T000361,2023-03-27,C0486,São Paulo,Fone Bluetooth,Acessórios,Cartão de Débito,2417.94,4,9671.76
T000362,2024-01-09,C1136,Fortaleza,Tablet,Telefonia,Cartão de Crédito,485.76,2,971.52
T000363,2024-10-27,C0927,Recife,Notebook,Informática,Boleto,2161.02,2,4322.04
T000364,2023-07-19,C0240,Salvador,Notebook,Informática,Boleto,663.75,3,1991.25
T000365,2024-07-25,C0129,Recife,Cadeira Gamer,Móveis,Pix,3745.12,4,14980.48
T000366,2024-02-28,C0921,Curitiba,Cadeira Gamer,Móveis,Boleto,373.35,2,746.7
T000367,2023-03-20,C0624,Salvador,Teclado Mecânico,Periféricos,Pix,2847.82,1,2847.82
T000368,2023-12-30,C0713,Porto Alegre,Smartphone,Telefonia,Cartão de Débito,2729.86,2,5459.72
T000369,2023-08-04,C1010,Brasília,Carregador Portátil,Acessórios,Cartão de Débito,2772.32,4,11089.28
T000370,2023-10-13,C0793,Belo Horizonte,Mouse Gamer,Periféricos,Boleto,2858.2,4,11432.8
T000371,2023-03-21,C0975,Fortaleza,Cadeira Gamer,Móveis,Cartão de Crédito,82.09,2,164.18
T000372,2024-09-16,C0668,Rio de Janeiro,Carregador Portátil,Acessórios,Cartão de Débito,4622.42,3,13867.26
T000373,2024-07-18,C0945,Fortaleza,Carregador Portátil,Acessórios,Boleto,1972.34,2,3944.68
T000374,2023-11-21,C0523,Fortaleza,Cadeira Gamer,Móveis,Pix,4613.34,2,9226.68
T000375,2023-12-03,C0039,Campinas,Fone Bluetooth,Acessórios,Pix,4048.82,1,4048.82
T000376,2024-11-06,C0447,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Crédito,315.05,1,315.05
T000377,2023-09-16,C0873,Porto Alegre,Notebook,Informática,Pix,4949.91,4,19799.64
T000378,2023-02-13,C0462,Rio de Janeiro,Smartphone,Telefonia,Cartão de Débito,4759.87,1,4759.87
T000379,2024-04-08,C0152,Porto Alegre,Webcam,Periféricos,Cartão de Crédito,4484.06,3,13452.18
T000380,2024-02-14,C0504,Rio de Janeiro,Carregador Portátil,Acessórios,Cartão de Débito,3386.23,3,10158.69
T000381,2023-02-13,C1019,Recife,Notebook,Informática,Pix,4568.24,4,18272.96
T000382,2024-04-19,C0243,Curitiba,Teclado Mecânico,Periféricos,Cartão de Crédito,3156.08,5,15780.4
T000383,2023-06-10,C1137,Brasília,Carregador Portátil,Acessórios,Boleto,1349.0,4,5396.0
T000384,2024-10-17,C1048,Fortaleza,Smartphone,Telefonia,Boleto,2438.57,2,4877.14
T000385,2023-11-04,C0118,São Paulo,Fone Bluetooth,Acessórios,Cartão de Crédito,4936.38,2,9872.76
T000386,2023-09-01,C0318,Fortaleza,Notebook,Informática,Pix,2699.67,4,10798.68
T000387,2023-08-06,C0438,Fortaleza,Mouse Gamer,Periféricos,Pix,4282.14,4,17128.56
T000388,2024-08-23,C1035,Fortaleza,Fone Bluetooth,Acessórios,Cartão de Crédito,1199.38,2,2398.76
T000389,2024-01-18,C0183,Belo Horizonte,Webcam,Periféricos,Pix,2015.98,2,4031.96
T000390,2024-01-25,C1009,Campinas,Webcam,Periféricos,Boleto,3956.39,4,15825.56
T000391,2024-06-02,C0793,Recife,Tablet,Telefonia,Cartão de Débito,2267.28,1,2267.28
T000392,2024-03-08,C0300,Porto Alegre,Teclado Mecânico,Periféricos,Boleto,3837.13,1,3837.13
T000393,2024-02-09,C0659,Curitiba,Teclado Mecânico,Periféricos,Cartão de Crédito,509.34,2,1018.68
T000394,2024-11-24,C0753,Rio de Janeiro,Smartphone,Telefonia,Cartão de Débito,437.13,4,1748.52
T000395,2024-07-29,C0309,São Paulo,Cadeira Gamer,Móveis,Cartão de Crédito,1143.1,5,5715.5
T000396,2024-02-18,C0258,São Paulo,Tablet,Telefonia,Cartão de Crédito,3438.36,2,6876.72
T000397,2024-04-19,C0055,Porto Alegre,Mouse Gamer,Periféricos,Boleto,4805.14,5,24025.7
T000398,2024-08-25,C0207,Porto Alegre,Mouse Gamer,Periféricos,Cartão de Débito,1045.42,1,1045.42
T000399,2023-07-21,C1027,Salvador,Smartphone,Telefonia,Cartão de Débito,4933.65,1,4933.65
T000400,2024-05-28,C0480,Recife,Carregador Portátil,Acessórios,Cartão de Débito,3120.91,5,15604.55
T000401,2024-07-06,C1158,Belo Horizonte,Carregador Portátil,Acessórios,Cartão de Crédito,906.81,1,906.81
T000402,2023-12-22,C0091,Brasília,Notebook,Informática,Cartão de Débito,2717.57,1,2717.57
T000403,2023-07-15,C0944,Brasília,Tablet,Telefonia,Cartão de Débito,3327.95,2,6655.9
T000404,2023-05-26,C0355,Fortaleza,Mouse Gamer,Periféricos,Boleto,107.05,5,535.25
T000405,2023-09-13,C0056,Campinas,Smartphone,Telefonia,Cartão de Débito,1511.56,4,6046.24
T000406,2023-03-10,C0656,Recife,Monitor,Informática,Cartão de Débito,4560.85,3,13682.55
T000407,2024-09-28,C0734,Curitiba,Notebook,Informática,Cartão de Débito,4292.7,5,21463.5
T000408,2023-07-22,C0096,Recife,Teclado Mecânico,Periféricos,Boleto,3250.94,5,16254.7
T000409,2024-09-25,C0361,Fortaleza,Mouse Gamer,Periféricos,Pix,472.54,4,1890.16
T000410,2023-04-24,C1130,Brasília,Fone Bluetooth,Acessórios,Pix,338.57,1,338.57
T000411,2024-02-24,C0223,Salvador,Teclado Mecânico,Periféricos,Pix,3786.72,2,7573.44
T000412,2024-01-03,C1048,Belo Horizonte,Cadeira Gamer,Móveis,Pix,3534.47,4,14137.88
T000413,2023-02-05,C0817,Porto Alegre,Cadeira Gamer,Móveis,Boleto,3311.58,4,13246.32
T000414,2024-01-11,C0785,Rio de Janeiro,Tablet,Telefonia,Pix,3643.74,3,10931.22
T000415,2023-01-22,C0252,Curitiba,Smartphone,Telefonia,Cartão de Crédito,4905.08,2,9810.16
T000416,2023-02-18,C0568,Belo Horizonte,Fone Bluetooth,Acessórios,Cartão de Débito,2793.04,2,5586.08
T000417,2024-02-25,C0260,Belo Horizonte,Tablet,Telefonia,Cartão de Crédito,2739.55,3,8218.65
T000418,2023-01-07,C1176,Brasília,Carregador Portátil,Acessórios,Cartão de Crédito,1965.53,4,7862.12
T000419,2023-09-10,C1068,Porto Alegre,Notebook,Informática,Cartão de Crédito,3424.46,1,3424.46
T000420,2024-02-04,C0392,Campinas,Notebook,Informática,Boleto,4847.37,1,4847.37
T000421,2023-04-08,C0160,Recife,Carregador Portátil,Acessórios,Cartão de Débito,768.01,3,2304.03
T000422,2023-05-05,C0953,Campinas,Tablet,Telefonia,Cartão de Crédito,560.21,3,1680.63
T000423,2023-04-07,C0042,São Paulo,Fone Bluetooth,Acessórios,Cartão de Crédito,4325.07,1,4325.07
T000424,2023-12-07,C0788,Belo Horizonte,Mouse Gamer,Periféricos,Pix,3922.91,3,11768.73
T000425,2023-08-29,C0585,Fortaleza,Notebook,Informática,Cartão de Crédito,2856.12,2,5712.24
T000426,2024-09-13,C1029,Porto Alegre,Carregador Portátil,Acessórios,Cartão de Crédito,2538.12,3,7614.36
T000427,2023-09-15,C0275,Belo Horizonte,Smartphone,Telefonia,Boleto,4409.34,2,8818.68
T000428,2023-06-13,C1006,Brasília,Mouse Gamer,Periféricos,Pix,697.2,5,3486.0
T000429,2023-11-27,C1091,Belo Horizonte,Tablet,Telefonia,Cartão de Débito,498.36,1,498.36
T000430,2024-07-17,C0575,Recife,Tablet,Telefonia,Boleto,1069.65,5,5348.25
T000431,2024-01-02,C1115,Salvador,Carregador Portátil,Acessórios,Boleto,3366.08,5,16830.4
T000432,2024-09-09,C1066,Recife,Teclado Mecânico,Periféricos,Pix,2890.96,3,8672.88
T000433,2023-05-02,C0542,Rio de Janeiro,Mouse Gamer,Periféricos,Pix,4461.84,5,22309.2
T000434,2023-04-16,C0514,Salvador,Smartphone,Telefonia,Cartão de Débito,2144.98,5,10724.9
T000435,2024-04-26,C1179,Curitiba,Notebook,Informática,Boleto,888.52,4,3554.08
T000436,2023-03-27,C0088,Curitiba,Smartphone,Telefonia,Cartão de Crédito,1695.77,5,8478.85
T000437,2023-04-30,C0151,Campinas,Monitor,Informática,Pix,3644.43,4,14577.72
T000438,2024-08-15,C0135,Curitiba,Mouse Gamer,Periféricos,Boleto,1116.67,3,3350.01
T000439,2023-01-26,C0962,São Paulo,Smartphone,Telefonia,Boleto,569.44,3,1708.32
T000440,2024-08-11,C0381,Campinas,Smartphone,Telefonia,Pix,3012.19,1,3012.19
T000441,2024-11-05,C0649,Curitiba,Webcam,Periféricos,Cartão de Débito,3387.23,2,6774.46
T000442,2023-11-20,C0560,Belo Horizonte,Smartphone,Telefonia,Cartão de Débito,1706.57,5,8532.85
T000443,2024-12-24,C0055,Porto Alegre,Tablet,Telefonia,Cartão de Débito,2431.31,2,4862.62
T000444,2023-01-30,C0190,Brasília,Teclado Mecânico,Periféricos,Pix,909.91,2,1819.82
T000445,2024-08-19,C0434,São Paulo,Fone Bluetooth,Acessórios,Cartão de Crédito,2240.28,5,11201.4
T000446,2023-01-30,C0920,Brasília,Carregador Portátil,Acessórios,Cartão de Débito,56.27,5,281.35
T000447,2024-04-19,C0759,Curitiba,Mouse Gamer,Periféricos,Pix,1417.81,3,4253.43
T000448,2023-09-29,C1055,Curitiba,Teclado Mecânico,Periféricos,Boleto,1415.05,3,4245.15
T000449,2024-07-19,C0965,Fortaleza,Webcam,Periféricos,Boleto,3300.51,2,6601.02
T000450,2024-11-11,C0736,Rio de Janeiro,Smartphone,Telefonia,Cartão de Crédito,3740.77,1,3740.77
T000451,2023-01-10,C1041,Curitiba,Fone Bluetooth,Acessórios,Boleto,4726.6,5,23633.0
T000452,2024-11-09,C0320,Fortaleza,Webcam,Periféricos,Pix,3306.17,5,16530.85
T000453,2024-03-23,C0842,Campinas,Webcam,Periféricos,Pix,2443.26,3,7329.78
T000454,2023-10-02,C1107,Rio de Janeiro,Mouse Gamer,Periféricos,Cartão de Crédito,4839.59,4,19358.36
T000455,2023-08-05,C0536,Porto Alegre,Carregador Portátil,Acessórios,Pix,2583.09,3,7749.27
T000456,2023-01-06,C0792,Brasília,Tablet,Telefonia,Cartão de Crédito,4474.27,2,8948.54
T000457,2023-04-11,C1145,Curitiba,Webcam,Periféricos,Pix,297.49,5,1487.45
T000458,2023-07-11,C0382,São Paulo,Smartphone,Telefonia,Boleto,2905.89,3,8717.67
T000459,2024-07-25,C0390,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Crédito,2660.73,4,10642.92
T000460,2024-09-16,C0614,Fortaleza,Tablet,Telefonia,Cartão de Crédito,395.07,2,790.14
T000461,2023-12-26,C0003,Fortaleza,Tablet,Telefonia,Pix,4644.68,4,18578.72
T000462,2023-09-20,C0812,Brasília,Notebook,Informática,Cartão de Débito,1145.38,4,4581.52
T000463,2024-07-25,C0243,Curitiba,Webcam,Periféricos,Cartão de Crédito,3067.5,2,6135.0
T000464,2024-09-17,C0140,São Paulo,Fone Bluetooth,Acessórios,Boleto,4823.7,5,24118.5
T000465,2024-11-14,C0774,Campinas,Webcam,Periféricos,Cartão de Crédito,2667.54,4,10670.16
T000466,2024-03-23,C0516,Rio de Janeiro,Tablet,Telefonia,Cartão de Débito,4642.78,5,23213.9
T000467,2024-07-20,C1082,Brasília,Webcam,Periféricos,Pix,520.75,5,2603.75
T000468,2024-06-08,C0307,Fortaleza,Fone Bluetooth,Acessórios,Pix,679.24,2,1358.48
T000469,2024-08-01,C0408,Porto Alegre,Smartphone,Telefonia,Boleto,4610.36,2,9220.72
T000470,2024-05-08,C1070,Porto Alegre,Notebook,Informática,Cartão de Crédito,4124.24,4,16496.96
T000471,2024-01-06,C0721,Salvador,Fone Bluetooth,Acessórios,Cartão de Crédito,3113.78,1,3113.78
T000472,2023-07-14,C1189,Curitiba,Smartphone,Telefonia,Cartão de Crédito,2344.38,2,4688.76
T000473,2024-09-02,C1026,Belo Horizonte,Smartphone,Telefonia,Cartão de Crédito,1495.69,1,1495.69
T000474,2024-06-21,C0292,Porto Alegre,Mouse Gamer,Periféricos,Cartão de Crédito,1540.95,2,3081.9
T000475,2024-04-01,C0746,Brasília,Notebook,Informática,Cartão de Crédito,1690.9,2,3381.8
T000476,2023-06-24,C1060,Recife,Fone Bluetooth,Acessórios,Boleto,231.13,4,924.52
T000477,2024-12-26,C1113,São Paulo,Notebook,Informática,Cartão de Débito,4434.94,2,8869.88
T000478,2023-01-29,C0109,Recife,Mouse Gamer,Periféricos,Pix,2111.85,5,10559.25
T000479,2024-11-26,C0795,São Paulo,Cadeira Gamer,Móveis,Cartão de Crédito,964.0,5,4820.0
T000480,2023-07-22,C1067,Salvador,Carregador Portátil,Acessórios,Boleto,88.38,4,353.52
T000481,2024-04-20,C0197,Fortaleza,Mouse Gamer,Periféricos,Cartão de Crédito,2778.03,5,13890.15
T000482,2023-12-26,C0327,Brasília,Notebook,Informática,Boleto,1096.67,2,2193.34
T000483,2024-11-28,C1063,Porto Alegre,Smartphone,Telefonia,Boleto,1571.28,1,1571.28
T000484,2024-08-17,C0428,São Paulo,Mouse Gamer,Periféricos,Cartão de Débito,1319.94,1,1319.94
T000485,2023-05-25,C0797,São Paulo,Monitor,Informática,Cartão de Crédito,2122.17,2,4244.34
T000486,2024-07-14,C0339,Recife,Notebook,Informática,Pix,290.31,2,580.62
T000487,2023-06-23,C1067,Porto Alegre,Tablet,Telefonia,Cartão de Crédito,4631.67,5,23158.35
T000488,2024-02-05,C0480,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Débito,1774.42,1,1774.42
T000489,2024-05-15,C1044,Porto Alegre,Smartphone,Telefonia,Boleto,3170.7,2,6341.4
T000490,2024-06-28,C0768,Recife,Webcam,Periféricos,Cartão de Crédito,3736.45,4,14945.8
T000491,2023-05-05,C1048,Recife,Cadeira Gamer,Móveis,Boleto,36.16,2,72.32
T000492,2024-09-30,C1057,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Crédito,129.81,3,389.43
T000493,2023-04-02,C0394,São Paulo,Tablet,Telefonia,Pix,3245.74,5,16228.7
T000494,2024-11-16,C1143,Fortaleza,Mouse Gamer,Periféricos,Cartão de Débito,3932.06,2,7864.12
T000495,2023-05-14,C0256,Recife,Smartphone,Telefonia,Boleto,1655.84,1,1655.84
T000496,2023-02-09,C1181,Fortaleza,Teclado Mecânico,Periféricos,Boleto,991.82,2,1983.64
T000497,2023-02-12,C0009,Rio de Janeiro,Smartphone,Telefonia,Boleto,2195.27,5,10976.35
T000498,2024-11-08,C0108,Belo Horizonte,Webcam,Periféricos,Cartão de Débito,761.3,2,1522.6
T000499,2024-07-14,C0473,Campinas,Monitor,Informática,Pix,4604.16,5,23020.8
T000500,2023-08-15,C0073,Curitiba,Carregador Portátil,Acessórios,Pix,3947.26,1,3947.26
T000501,2023-02-09,C1115,Fortaleza,Tablet,Telefonia,Boleto,2400.25,4,9601.0
T000502,2023-07-01,C0601,Fortaleza,Monitor,Informática,Pix,2519.56,1,2519.56
